word,cluster_id
tail,670
apply,196
listed,76
gratitude,463
american,39
value,828
dishes,342
professor,798
trace,870
introducing,641
excitement,672
circumstances,846
noodles,128
arriving,76
determination,178
criticized,115
seeking,944
impression,16
translation,16
appointment,16
reports,991
emperor,256
published,706
ﬁst,468
gut,127
sprinted,448
clambered,86
bunk,822
fortunate,384
classes,942
croaked,396
leaped,568
unconscious,597
investigate,515
panicked,697
virgin,39
model,491
resigned,564
fashioned,13
pose,100
darted,660
stealing,290
throats,449
me,871
soldiers,192
tested,193
expressions,226
drawer,738
affected,870
skill,767
singer,136
begs,260
observes,820
spends,560
piece,505
communist,95
refusal,672
thrilled,740
rejected,189
swim,109
neglected,633
bundled,934
friendly,509
due,947
selfish,533
shrieked,568
portrait,722
suitor,91
ignorant,636
silenced,378
inched,617
slipping,999
resemble,118
trembling,112
doors,654
located,171
rely,402
souls,63
expectations,342
agrees,12
misery,218
comments,49
news,16
amused,740
inclined,980
pounded,163
reunion,62
powerful,584
hurting,909
contract,471
affair,474
revenge,463
innocent,636
attractive,597
frowning,264
strained,330
sliced,289
confounded,114
intent,509
accomplished,455
prompted,328
devastated,165
dreaming,784
texted,698
aimed,660
corpse,722
e,103
suitcases,57
sped,617
freed,367
lovely,256
deserted,973
grin,166
burden,4
haunches,672
wishing,709
loosened,660
satchel,468
borrow,402
disturb,870
inserted,330
suggesting,709
counting,38
insides,299
motions,892
complexion,143
protests,952
recorded,171
delight,127
pencil,349
skirts,64
regard,246
smells,541
conscience,16
pours,820
organized,193
wipes,44
struggles,648
guards,505
checks,815
bedside,722
yours,947
sword,756
receiving,189
dislike,803
comrade,63
jackets,796
race,35
mattress,687
jabbed,617
spilled,999
businesses,474
resolve,822
devotion,218
courage,722
commanded,544
funny,798
direct,927
cruel,533
behaved,944
lipstick,47
innocence,738
wardrobe,722
destiny,952
bend,322
nursed,193
clutching,999
clenched,660
fooled,639
floated,330
fights,271
towel,143
-,4
dancer,509
embarrassment,178
park,668
crumpled,193
depend,38
allies,470
stockings,756
riding,578
routine,239
forbade,61
vulnerable,597
reacted,918
trips,767
confession,218
approved,944
shorts,468
bare,604
shopping,803
dump,290
scribbled,252
reserved,944
sniffed,289
half,505
remark,127
cubicle,16
rattled,911
citizenship,62
observing,736
refrained,439
french,875
didnit,45
jewels,857
compartment,463
scoffed,264
objected,829
taps,541
gifts,471
sink,901
rapped,544
household,846
worrying,32
taunted,411
wheeled,809
band,185
rucksack,942
recover,736
guarded,61
gazing,264
other,875
patience,471
dealt,736
mask,143
losses,474
spit,189
inability,59
ends,42
walls,523
complains,560
chooses,12
credit,306
drags,12
cure,674
horse,926
map,64
receives,260
mastered,736
interrupt,554
uniforms,147
toasted,61
soaked,456
overcoat,942
hunched,193
resembled,578
encouraging,303
engage,695
stool,353
dialect,943
guilty,387
inspect,228
wander,784
striking,334
dabbed,86
wares,796
delayed,115
task,722
dangerous,533
burning,15
sprang,617
disappears,12
dozed,544
sworn,189
repay,216
positive,95
revolver,47
discussion,523
permission,463
station,35
loyal,798
striding,107
scheduled,973
knocking,456
rising,106
advance,803
quote,216
smacked,289
strangled,973
willingness,952
briefed,15
protection,166
pursued,193
sunk,578
caressed,107
obtain,515
visitor,136
key,16
interpretation,227
beats,832
foreﬁnger,47
aford,188
tempt,216
ﬁll,322
big,4
ﬁred,61
weapons,654
shit,523
defended,328
test,674
week,967
subject,91
slaps,222
reduced,870
mocking,456
starved,29
generation,16
attempting,456
crowded,564
guessing,944
detained,624
jumping,936
song,20
sobbing,289
assist,254
street,16
brewed,252
faint,401
space,828
swam,911
ruled,944
irritated,238
charging,695
hiring,624
paints,892
escorts,815
murmurs,5
rubs,541
curls,756
threatening,228
chief,591
trade,495
opportunity,218
strip,985
connect,416
display,723
recruited,706
impatient,213
advantage,491
represented,61
ugly,591
desires,192
signal,796
valued,455
combed,911
cursing,328
achieve,189
society,227
fingered,289
robes,875
hurrying,45
tray,445
nights,20
blink,94
arched,86
gathering,695
cradled,289
goal,967
torture,416
director,136
softened,911
failing,106
certificate,227
mused,544
envisioned,29
decisions,218
passports,408
related,624
songs,227
single,161
appreciates,405
novel,59
rules,943
visa,342
nodding,51
alarmed,332
troops,2
questioning,674
rice,822
considers,12
rounds,72
threat,652
application,822
belongs,189
keen,636
romantic,597
stepping,668
machine,722
badge,822
workers,72
player,947
alibi,767
owes,189
wasting,38
flushed,809
courtesan,947
recognise,38
cat,11
satisﬁed,332
ward,381
surged,809
hovered,45
rations,33
instruments,112
charming,533
dollars,828
improve,706
sweep,456
frowns,541
lend,913
rummaged,680
chatting,78
womb,127
employer,857
wrinkled,911
praying,193
jeans,687
goods,470
expenses,371
reverie,16
inspected,999
acquaintance,306
forearms,687
long,81
submitted,736
official,652
logic,952
practicing,322
'd,944
obsessed,740
homeland,952
tastes,35
dark,505
nation,491
editor,948
rises,541
goodness,943
squeezes,44
longing,796
personality,722
hurts,42
beliefs,59
second,652
betrayal,218
countrymen,822
rushes,815
acts,243
pats,44
weeps,541
launch,32
yells,44
describes,44
association,828
praises,42
frighten,909
frustrated,458
humiliated,895
interrupts,271
represent,228
venture,723
develop,38
packing,578
risked,290
forbid,7
tortured,456
consumed,456
bowls,119
grandchildren,846
prayers,926
useless,584
assembled,189
whispering,912
ceased,855
sacrificed,709
possess,709
suitors,91
agreement,306
hunger,857
bounced,544
bleeding,133
contained,61
nestled,617
mix,322
top,756
superior,20
cage,468
hats,119
commitment,16
base,357
evening,967
sixties,756
denounced,312
defeated,740
possession,127
abducted,61
available,384
department,371
laundry,822
conducted,944
stuff,470
necklace,672
translations,166
advanced,934
priority,846
helpful,997
movement,349
appreciation,239
covering,38
unaware,387
sandals,373
hangs,560
stance,306
associated,564
loneliness,952
printed,66
banged,999
associates,166
flight,128
buddy,652
cheongsam,47
surrounding,416
interviewing,38
reviewed,396
devoured,343
saluted,378
defloration,747
gon,944
hopped,999
extracted,999
perfume,59
boudoir,35
forgave,301
oﬀer,654
blinded,870
wiggled,999
chanted,755
teens,64
lifting,322
explored,544
liking,844
sip,70
sneak,402
horrified,954
foreigner,533
yanks,260
relied,736
tuck,668
shove,734
complaints,166
vomited,999
berating,6
frown,166
berated,411
calves,373
sneered,999
yawned,544
wrenched,660
black,712
chatter,20
accusing,46
calculated,544
redeem,554
shipped,695
magazine,0
stem,707
unwrapped,736
positioned,216
messages,967
obsession,218
affect,228
expelled,46
fastened,911
designed,193
invisible,256
shrugs,222
reject,38
mourn,228
sells,243
folds,541
opposite,597
discarded,736
encourages,27
terror,672
genius,136
tricks,349
wonders,560
blows,541
object,184
instinct,445
actress,533
destined,456
soothe,325
yelling,564
whip,773
ordering,456
spots,991
stacked,755
dip,706
announce,38
flowers,471
grows,12
healthy,591
sensitive,387
concentrated,809
unsure,387
survival,91
observe,706
cleaning,322
limped,911
sewed,193
torturing,99
mocked,736
celebrate,936
roles,357
bless,170
high,955
suck,78
morning,967
escorting,870
dropping,112
toppled,544
forgets,12
doubled,107
relative,371
hers,896
remarks,209
labeled,99
owner,505
indulge,312
marveled,544
enjoys,560
mounted,496
fish,112
uncles,769
period,127
apologies,952
entertaining,695
crossing,455
telephone,96
displeased,968
contacting,416
privacy,943
slice,580
piled,903
charges,401
bath,16
times,445
lifestyle,11
sentenced,740
ladled,911
divided,985
assistance,227
emphasized,51
granted,416
bribed,455
responsibilities,218
action,218
analysis,218
astonishment,16
befriended,695
cash,249
groped,999
prince,747
trumpet,349
squirmed,809
wheezed,911
index,373
succumbed,171
attract,323
deemed,855
supply,119
holster,373
swerved,617
annoyance,381
coats,654
righted,328
chuckles,541
peers,991
mess,955
idiot,384
photo,722
kills,730
transported,628
bind,1
betraying,456
locks,70
furniture,342
confided,343
digging,903
talents,747
cot,381
splashed,809
lurched,107
shunned,695
boat,306
red,591
targeted,118
dating,973
clinked,564
concentrating,343
bolted,999
invaded,455
mouthed,911
undid,999
robbed,730
stumble,594
couple,664
pile,834
real,591
prepares,734
secure,140
placing,106
talented,308
clears,44
propose,855
scratches,44
bites,222
siblings,769
draws,560
admits,560
jokes,943
nightmare,471
dignity,471
despair,227
sweeps,271
disappoint,46
lure,740
cultivated,322
racing,168
swallows,688
rewarded,934
transfer,246
rolling,322
human,584
pieces,747
wise,591
intelligent,4
inherit,323
lent,911
toss,290
dormitory,35
favored,784
adore,32
tables,423
floor,127
square,33
blessed,303
stomachs,119
scarf,143
guiding,870
brushing,367
slide,325
fished,911
practical,256
aim,33
ambitions,952
intimidated,38
sew,944
emerge,322
eyelashes,373
sheets,471
fold,855
stroke,109
proceeded,252
location,128
confuse,46
roared,617
closing,668
blessing,298
mentioning,38
citizen,509
options,166
earnings,828
refusing,612
slung,755
behaving,736
measured,193
fiancée,11
filling,695
id,943
instruction,857
snoring,147
authority,136
activity,474
toe,47
promotion,16
exited,809
detected,544
seize,189
chef,397
rival,747
whisked,328
hunt,303
mustache,373
refugees,119
virginity,738
hollered,617
community,491
recoiled,330
german,505
naive,213
heritage,828
slapping,186
ayi,308
settling,99
tend,323
tracks,687
cured,895
overtook,934
engines,140
offices,470
strung,784
armpits,127
tolerated,339
bindings,445
perfected,193
clasps,815
shifts,431
blames,243
roots,491
milk,59
shanghai,471
passengers,185
shoves,271
glimpse,401
stored,936
handing,594
safer,509
swiveled,289
sprawled,455
whimpered,911
hobbled,86
housekeeper,875
rickshaw,471
bristled,343
pocketed,45
affections,381
afternoon,967
paws,209
drift,432
kneel,109
smooth,140
eluded,895
prospects,342
rub,78
early,997
requests,679
pressure,967
attendant,591
napkin,687
doorstep,822
admonished,334
risen,343
unbuttoned,427
mistook,709
tiptoed,343
mate,185
yang,926
doubts,857
consciousness,127
discomfort,672
terms,91
useful,636
jumps,560
university,227
hurries,222
shone,171
tips,70
equipment,491
suspects,688
dedication,239
victims,471
admires,815
experiences,371
happier,584
intelligence,34
staff,445
drowning,628
lured,46
compelled,709
starve,32
deaf,655
stronger,584
kicks,688
completed,855
injured,695
pronounce,402
crashed,911
frozen,927
boiled,809
bullied,690
balanced,999
wind,96
thumbs,299
blanket,127
rudeness,471
squealed,564
fooling,189
toast,170
trembled,999
unwilling,591
hunting,109
serves,688
ships,139
determine,455
factories,91
hostess,381
refer,402
occupy,7
fetched,911
offend,416
wiping,564
successor,91
enthusiastic,655
poisoned,170
leafed,809
senior,505
intervened,343
thirsty,947
preoccupied,332
preventing,641
accounts,306
powers,306
seventies,11
elaborate,944
none,256
murderer,136
glare,349
toenails,47
choices,875
compete,936
feigned,171
ignorance,828
pondered,264
gaped,809
retirement,463
dumb,533
flying,455
increased,784
example,471
appointed,216
warmed,496
haunt,929
pledged,706
relieve,946
dreaded,171
repeating,695
purchase,943
majored,944
quoting,38
patrons,371
captain,747
pendant,738
diﬀerent,256
mourned,61
seduce,99
load,523
ﬁghting,912
gasp,449
bill,298
accosted,334
hustled,339
sidestepped,339
darling,299
stiffened,193
comb,707
dozing,809
fortunes,20
ﬁngertips,47
smarter,213
journal,756
oﬀering,38
stressed,325
citizens,161
gripping,903
fast,63
sources,306
wrestled,809
outrun,784
flown,706
cuffed,65
wary,997
bicycle,707
cart,355
managing,322
sniffs,743
flicks,541
reunited,624
releases,12
boil,594
duck,580
flopped,809
wealthy,636
fork,185
journalist,584
tale,16
startling,442
recounted,51
slit,45
disgust,423
trudged,544
spied,193
depended,76
lord,298
bearing,773
installed,564
companions,381
funds,306
section,723
ego,857
enabled,624
sponsor,470
gifted,81
dismiss,784
resolved,736
celebrating,38
detective,387
backside,756
elated,95
killer,505
fanning,170
surrendered,564
punishment,828
sticks,431
fathers,57
armed,912
surprises,303
professors,91
enrolled,706
discouraged,895
pitied,6
criticize,228
diagnosed,170
war,192
art,20
regrets,70
giggle,528
unnerved,81
doll,875
hugs,271
stirring,29
drown,46
irritation,687
stretches,44
habits,857
nightmares,672
rights,357
greets,42
guides,271
crack,109
establish,7
proceed,784
disagree,944
thumped,829
sweeping,495
ponytail,722
heavy,505
fur,463
humiliate,7
harmed,895
challenged,455
contradict,628
scowled,343
legacy,59
attentions,59
gentle,947
distress,875
coward,132
ambition,91
entranced,228
rude,384
helpless,213
earrings,64
trunks,834
prisoner,584
games,355
hatred,491
profile,687
supper,128
propelled,496
massaged,999
vowed,29
restrain,929
faded,695
yearned,455
snap,78
attacking,228
bled,29
underestimate,38
ties,679
convincing,674
solve,323
inspire,46
gangster,397
misjudged,322
passage,478
queen,591
headquarters,828
subdued,628
steady,303
month,875
pursue,515
interjected,544
policy,119
wings,449
immune,384
suspended,929
speed,112
politics,505
pension,227
overlooked,455
bargained,736
troubled,170
shutting,334
conclude,776
lays,560
demonstrated,45
notify,254
kicking,97
fantasy,91
strayed,736
panties,604
baffled,954
wrinkles,209
rip,936
route,128
origins,59
mansion,306
backyard,298
translator,34
flustered,954
cases,491
switch,466
schoolmates,846
field,11
suite,471
subconscious,722
trail,57
exit,0
enlisted,946
avoids,560
masters,329
chen,828
interpret,855
imitate,46
infected,254
islands,57
nainai,298
disembarked,709
court,249
shaved,106
testing,456
bellowed,45
babies,707
skidded,709
steeled,496
swapped,133
months,505
cabled,706
bobbed,746
plopped,86
deceive,228
bastard,256
air,875
conﬁrmed,564
umbrella,822
predicament,828
scooter,128
joints,687
scrolled,911
enable,46
maneuvered,736
discharged,929
urges,126
racked,736
nagging,408
rounding,592
appraised,29
patients,756
lashed,574
assessed,29
invested,455
needing,7
debated,455
messed,325
bumping,564
haul,695
appalled,416
baba,59
corrects,734
sketches,209
linked,903
accustomed,584
pearl,747
counter,18
rickshaws,654
double,912
lazy,591
requires,32
bleed,668
forgiveness,91
wailed,564
impatience,756
stormed,809
sobs,209
betrothed,170
vanish,29
displayed,171
explore,706
publish,936
courtyard,113
enveloped,168
detain,416
bike,756
karma,371
dated,706
housed,946
stung,170
deposited,934
dined,343
sung,709
recovering,290
evenings,926
savored,809
kneeled,999
backpack,738
sweater,756
punishing,46
biting,709
roamed,339
shrank,755
tottered,289
plotting,734
vote,946
stir,776
plotted,594
settles,405
hero,664
heat,112
restless,213
sail,901
marching,946
operated,736
trusts,730
spin,773
shares,991
register,776
twists,892
savior,91
employee,664
knocks,12
nerve,722
nailed,99
climbing,6
sings,815
remarried,695
blocks,70
breathes,271
recalls,12
terrible,584
uncertain,387
sympathetic,591
leadership,474
villa,128
rage,926
battle,72
trusting,628
praise,228
experiencing,895
detect,106
tongues,112
disapproval,756
chairs,112
pat,290
accepts,12
hot,584
gate,926
minutes,664
lashes,64
instincts,381
deceived,118
wisdom,306
silhouette,670
disrespect,18
flower,947
answering,189
wronged,254
stitched,29
hosted,325
shivering,844
peeked,328
grinning,455
withdrawn,106
accepting,290
motives,306
scurried,755
cute,34
accountant,664
minded,912
heal,228
sympathy,218
fury,875
satisfaction,72
utter,709
lectures,967
pursuing,322
mug,722
conducting,494
defense,16
exception,947
notified,495
declare,706
march,109
curves,687
mean-,323
lane,747
recommendation,523
filed,106
congratulations,875
dismay,127
sincerity,875
tune,408
interviews,306
reread,193
major,342
coins,59
unhappiness,875
spying,323
surrender,985
suspicion,445
introduction,846
counts,42
dragon,584
inexperienced,584
employees,491
novels,306
entrusted,784
enlighten,909
ﬂicked,289
papa,822
handmaids,20
yank,50
jerks,42
ﬂipped,809
tracking,936
pad,64
assisted,594
outfit,185
crotch,756
jewish,308
precious,997
qin,722
ascended,106
disguise,946
stomped,903
sputtered,193
stalked,564
congratulated,334
shattered,594
despise,895
empty,997
ﬁrst,664
ﬁx,171
lasted,66
ﬁnds,94
pacing,147
chimed,339
underestimated,171
mailed,38
degree,857
clubs,357
defeat,517
glowered,999
devised,936
prisoners,57
spectacles,64
nudge,895
shielded,168
hovering,564
gunned,6
strapped,929
praising,554
gambling,246
bunch,723
deaths,470
donned,999
giggles,926
submit,97
clipped,564
carved,106
suicide,59
forefinger,47
steer,901
tightens,209
drawers,722
insults,842
regain,97
crawl,161
overhear,455
hummed,455
inheritance,875
estate,161
shamed,170
outburst,20
forms,20
insistent,584
price,306
café,967
bustled,45
stifled,171
pot,371
abilities,747
orphan,947
fluent,591
coffin,747
trunk,672
chopped,564
disguised,744
sauntered,193
painter,4
true,256
blackmailing,554
arguments,828
apology,471
intercepted,706
contributed,455
instrument,463
plates,423
retrieve,133
standards,491
console,416
insert,151
photos,857
photographs,91
enclosed,168
hesitation,722
parting,723
wristwatch,756
plump,371
conceived,706
translating,936
humming,133
edges,42
clinic,756
considerate,4
collapse,517
screen,463
piano,759
implored,496
photographed,334
re,855
rinsed,809
conceal,290
interrogate,7
halted,755
great,308
proof,4
climbs,271
presents,431
hides,324
claws,759
concubines,298
leaps,42
criticism,91
describing,946
wills,42
incriminate,674
mistresses,2
soldier,664
tosses,743
hesitates,815
supplies,491
mentions,243
bends,271
smeared,574
guidance,471
pronounces,197
illiterate,256
traitor,584
encouragement,756
investment,491
flatter,7
instructs,815
spits,271
recites,541
signs,688
burying,695
discovers,271
learns,815
projects,491
daring,723
tooth,143
paralyzed,186
contain,6
embarrass,495
welcomes,243
disregard,470
grant,323
devote,706
conquered,29
decline,290
swaying,936
employed,895
wielded,564
demanding,635
numbers,842
choke,495
scrutiny,756
warmth,185
bills,298
wandering,844
sorrow,128
adventures,943
directing,496
humiliation,128
seed,371
hating,416
creature,591
upbringing,687
weakness,471
front,747
shawl,756
recovery,445
bully,38
bathe,109
smothered,496
cool,192
challenging,99
noticing,106
endure,784
cherish,38
nap,707
maintain,776
sipping,339
bitch,81
eighties,523
awaits,246
comprehend,709
confiscated,343
tapping,709
fatigue,299
nail,449
convenience,11
capacity,967
involving,186
glided,339
reluctance,747
comparing,290
commit,934
attorney,652
supervisor,875
contented,170
voiced,944
disposal,491
resume,1
downfall,91
awareness,471
pens,11
area,192
committee,523
estimated,809
solved,736
program,357
happens,985
cooperative,664
roommates,128
discreet,256
loaned,6
seal,491
converted,936
entrance,128
speechless,384
workload,59
justify,784
authorized,416
continuing,66
are,290
foreseen,171
expense,828
overwhelming,254
oma,722
rosalie,298
oﬀ,34
revolution,72
opa,687
stubbed,107
consoled,706
shave,151
coﬀee,355
perch,449
smacks,243
yin,471
pained,254
avenge,929
threaded,755
damned,81
drain,635
ofer,96
stab,674
princess,34
rough,329
dodged,574
blade,756
blowing,502
majesty,91
doorway,445
realise,32
fondness,91
discipline,50
plied,15
huffed,106
lamp,926
silly,4
keys,463
stroking,367
assets,357
reﬁlled,289
blend,517
twirled,809
predictable,584
ﬁngernails,687
condemned,50
corner,796
cigar,471
boot,796
clinging,66
pumped,755
floating,29
waiter,34
infect,170
vomit,654
shouldered,106
scattered,594
villages,18
snorts,743
anguish,822
trailing,985
corrupt,161
mesmerized,929
rings,20
tiny,4
thankful,384
ringing,408
bothers,216
assures,734
appraising,946
chop,33
straighten,290
bundle,355
fathom,29
peel,776
quest,128
sidled,106
pierced,895
lids,64
hunch,926
classmate,747
damp,664
infatuated,254
outgrown,455
luckier,584
twisting,106
refilled,289
tumbled,193
acquainted,46
shadowing,690
row,723
talkative,4
costumes,449
distracting,929
gagged,339
sights,796
devour,635
blazer,670
chewing,776
streets,161
disapproved,106
responses,355
wits,192
buttoned,45
eyesight,471
awarded,254
engineer,39
justified,99
assaulted,46
flashlight,722
technique,239
jotted,325
toured,574
blackmail,624
think-,706
twist,109
peer,746
girlfriends,491
dry,955
package,91
adolescence,349
chipped,45
courting,290
chests,140
freeze,323
blankets,57
attentive,397
separation,449
tailed,946
qualities,471
lowers,688
cough,381
fixing,97
stricken,6
advances,72
grabbing,50
crime,298
blown,936
doomed,99
issued,784
hairstyle,926
jealousy,59
pins,431
imprisonment,759
convinces,743
adores,734
resentment,471
shaped,367
proves,94
fellow,136
saliva,185
charmed,216
represents,681
criminal,584
bodyguards,64
tones,756
rivals,139
strategy,747
folks,381
misfortune,471
admiration,722
compliments,580
informs,243
strangle,895
reporting,695
clap,681
float,109
predict,189
gums,373
neglect,186
arrogant,63
retire,323
gray,664
collided,809
decorated,1
concealed,339
leap,112
arrogance,91
collecting,668
undo,228
sob,654
howled,45
faltered,45
elders,72
gait,471
provoked,97
torment,592
scuttled,339
sewn,29
manipulated,46
bun,355
unsettled,140
grace,491
withdraw,322
envious,256
retained,564
scraped,325
nursing,709
allowing,29
tensed,809
blush,773
thrashed,339
pissed,254
course,2
relished,193
discovery,342
landlord,306
fat,371
suppressed,936
juice,381
untied,496
overwhelm,46
admirer,747
poison,803
lain,325
accomplish,66
reasoning,857
plodded,809
nurtured,334
adamant,256
i.d.,967
weaknesses,471
harbored,29
exasperated,456
purchases,491
providing,515
assign,985
withheld,736
steam,140
unlikely,591
comforting,46
earns,243
spies,580
boast,290
tearing,1
assuring,416
cadres,842
vagina,687
reliable,256
emerging,45
something,91
implied,322
textbooks,756
quickened,171
typed,171
glued,776
bluffing,855
less,213
bathroom,952
shower,408
allowance,491
gambled,455
interpreted,339
fee,834
surname,91
fantasies,20
products,470
consulting,695
proven,985
gritted,809
clamped,168
ﬁngered,911
pried,29
sunny,34
sketch,463
sponsored,973
damaged,517
expel,228
guys,192
net,72
operate,901
cringed,809
bangs,299
creation,306
uncomfortable,256
inclines,271
smuggled,594
gentleman,4
cream,707
worshipped,38
aid,119
indulging,6
thinned,574
cock,796
wages,139
haste,185
ensure,985
puffed,911
exploded,574
hoisted,29
hitched,946
controls,985
warnings,463
mulled,193
clucked,339
stumbling,1
ﬁxed,946
greed,20
values,495
unzipped,106
ease,140
guts,91
spinning,140
iphone,128
prided,456
blackberry,298
antics,128
tickled,929
mobile,381
rung,695
files,470
policeman,584
glory,491
dispersed,592
tasks,796
gowns,842
bunks,119
recruit,329
fun,298
kit,471
vocabulary,722
panting,912
pitched,325
waded,133
errands,381
cycled,564
retorts,42
caution,57
engagement,128
strangers,161
tough,4
clutches,324
desert,895
purses,734
scans,688
slides,815
persecuted,254
musician,4
sketchbook,471
tools,119
feathers,796
herded,228
sweet,664
beams,70
placate,170
pipes,466
religion,834
swirled,496
minding,50
tap,784
chattered,106
puller,397
panted,29
fancied,133
lick,50
poke,322
involves,674
handling,746
miserable,384
targeting,99
interned,99
investigated,325
enthralled,674
claiming,325
balls,128
poking,776
overworked,740
sprinkled,29
observant,256
crawling,133
raincoat,143
ridden,455
writhing,449
balcony,355
cited,168
adviser,298
slut,63
craved,736
dedicated,81
capture,109
honeymoon,842
smaller,4
radio,926
ruffled,564
reward,723
russian,664
complied,133
pee,109
moods,875
solitude,59
blades,373
navel,143
burns,249
horror,759
sailing,776
pitch,449
disapprove,402
groans,324
interrogated,99
borne,594
allows,271
posing,29
blue,591
curtains,759
romance,491
gathers,688
print,290
maps,128
teenager,384
costs,491
releasing,495
details,463
deeds,491
resignation,857
explaining,106
voted,228
rides,635
seeks,734
pretends,12
clock,796
palace,357
physician,747
trembles,249
victory,478
copies,449
echoes,27
expresses,27
stirs,688
washes,271
simple,371
numb,584
importance,371
fever,218
virtue,20
comforts,734
tormented,895
feeds,688
denounce,895
promote,985
select,151
inhabited,325
skip,109
volunteer,323
complete,936
altered,784
adult,4
inspection,463
rebuked,695
bravery,128
soft,664
burdened,495
elegant,132
sewing,943
reciting,936
shuffle,249
sway,109
farm,723
banned,495
instructing,170
peering,455
fearful,584
repair,592
disobeyed,99
aroused,456
disgusted,332
hairline,756
creep,109
educate,495
visible,397
agitated,927
skilled,384
greedy,397
motionless,4
organs,381
hour,371
enraged,254
abandoning,895
sliding,325
tremble,449
organize,784
appeal,842
movies,298
cops,161
brand,119
roof,419
dish,967
presumed,936
afforded,695
informing,416
police,842
testimony,91
pregnancy,471
delivering,325
sprayed,325
proposing,855
amazement,722
conduct,151
principles,371
exaggerating,784
entry,857
agents,491
tactics,828
countries,33
patting,674
shorter,664
prompt,934
cabinet,471
cooperated,325
tricking,690
alarm,57
exaggerated,106
reform,329
applauded,594
emphasis,756
opponent,381
sharp,256
attributed,455
bragged,706
network,355
li,523
punch,151
absent,584
popularity,355
fees,91
identification,306
grasping,322
benefactor,397
bar,463
presenting,290
shiver,773
surgeon,256
ﬁve,947
woo,985
leveled,917
nanny,747
imitating,592
lulled,695
pivoted,106
paranoid,655
reﬂected,455
ashes,91
traces,27
angered,929
communicate,985
rock,329
stalks,70
cooed,106
heaven,747
link,307
imitated,106
whistle,796
blanched,29
addict,371
schooled,456
animal,34
honour,249
bigger,34
calf,185
needles,926
amusement,381
exams,306
weaved,339
promising,254
swinging,844
ofering,517
deport,901
disagreed,455
jammed,29
whirled,999
medicine,463
deprive,32
coloring,306
erupted,133
tiles,463
mustered,29
pummeled,6
goodbye,722
excelled,455
oldest,192
paths,682
responding,855
assessment,91
beneﬁt,523
yelped,755
ﬁnding,776
protective,655
canceled,936
inspecting,776
independence,834
sunglasses,185
ﬁlling,695
manipulate,97
indebted,584
partnership,371
boring,329
lawyers,523
duped,495
bathing,254
tidied,339
abide,985
hospital,139
resistance,471
acceptance,707
most,34
babbled,106
thundered,496
security,523
abuse,254
muster,594
bayonets,140
rags,306
coolie,72
crammed,325
polished,746
distrusted,946
thrived,564
drummed,334
classroom,828
crouch,72
machines,249
difficult,712
melted,946
fates,18
rat,723
bribe,495
shadows,140
shanghainese,91
snuggled,494
straightens,271
agony,471
salon,298
sentimental,132
compose,243
sails,449
framed,695
beloved,505
rape,249
bread,91
mat,756
certificates,20
nightgown,967
boxes,2
absorb,151
participate,985
armies,161
sorrows,491
cheated,151
officers,842
option,306
gamble,32
interrupting,186
pleases,985
queue,707
fedora,127
streamed,455
hinted,38
baskets,449
twitched,339
smirked,106
flinch,290
clan,357
weigh,985
graduate,151
memorize,78
peek,290
byes,449
pondering,709
sinking,109
blackmailed,99
vague,947
swimming,1
folder,128
condolences,298
scaring,416
horns,140
appease,674
hooked,746
misunderstand,901
ration,478
quarreled,594
integrity,357
possible,955
collarbone,373
bank,371
wonderful,655
access,398
dorm,128
page,707
barged,29
presume,784
know-,402
disturbing,170
jiggled,168
desperation,471
texts,471
nibbled,594
impossible,664
bra,299
probed,784
squeezing,668
repulsed,416
stupidity,967
exclaims,243
hospitality,828
grips,42
range,470
tilts,688
lovemaking,249
chain,72
graves,139
pop,682
lighting,325
horses,72
schools,357
examines,688
sentences,463
disconnected,746
wins,42
strides,688
conclusion,57
campaign,491
swings,679
gasps,324
commune,842
diet,64
marries,730
heartless,308
freezes,734
prime,834
corruption,20
phrase,72
attacks,528
specialty,759
trap,523
claps,688
cake,423
collects,271
professional,384
fame,306
depart,109
proclaimed,946
erased,50
guesses,723
shoots,734
tour,796
essence,91
destroying,307
sustain,367
sinks,743
critic,997
intestines,491
distaste,298
promoting,307
flies,42
bitten,367
arouse,681
harvest,682
embarrassing,895
adding,97
yell,592
squat,844
retreats,42
disgrace,470
embroidered,106
targets,308
forgetting,151
farewells,967
injected,151
guarding,934
cradle,470
laps,423
expensive,744
thoughtful,34
clipboard,707
rubbing,917
dowry,306
gardens,249
tight,2
scar,463
bitterness,91
attachment,857
father-,20
readying,50
stalking,99
reassuring,186
undress,695
excluded,46
ached,29
privileged,955
cakes,834
clothed,466
cave,381
cheering,946
pal,523
confronting,46
local,584
proximity,423
operation,192
lurking,325
raided,744
hauling,946
faxed,695
element,381
clearing,6
arrangement,357
reunite,186
outsider,256
hostility,64
infant,371
applying,936
skeptical,655
forming,106
timing,857
sarcastic,132
hypothesis,91
headache,381
budget,72
fancy,109
awaiting,46
shudder,97
plane,91
bosom,756
lectured,97
reveals,734
adventure,981
conditions,357
believer,419
said-,709
exposing,740
welfare,91
pluck,635
kidnapping,470
conveyed,325
concerning,303
camp,357
reticence,357
fresh,4
restored,334
overjoyed,308
boasted,325
taunt,50
newspapers,470
monster,132
donated,325
inspiration,192
clumsy,132
slender,747
counterpart,491
deathbed,747
saddened,456
don,985
skimmed,755
frank,584
qualified,132
writings,91
thesis,298
oﬃcer,397
